"breadcrumbs_Riex GA77 Furniture leg D22, H150, brushed gold",breadcrumbs_Concealed Slides,breadcrumbs_Aluminium,"breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 500 mm, 3D brackets",description,"breadcrumbs_Riex NK50/NK55 Push for open adapter for external installation, light grey",parameters_Type of Tread,breadcrumbs_Furniture Fittings,"breadcrumbs_Riex NX40 Double wall slide, basic drawer, 86/450 mm, grey","breadcrumbs_RiexTouch XK10 Knob, polished chrome","breadcrumbs_Riex JC41 Angled bracket, 50x50x15 mm, T2, white zinc","breadcrumbs_RiexTouch XH02 Handle, 256 mm, matt black","breadcrumbs_Citterio Giulio XH60 Handle, 320 mm, matt gold",parameters_Set with Mounting Plate,"breadcrumbs_RiexTouch XH05 Handle, 160 mm, polished chrome","breadcrumbs_Riex NC70 Hinge clip on, 90°, soft-close","breadcrumbs_RiexTouch XH01 Handle, 160 mm, stainless steel","breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 300 mm, 3D brackets","breadcrumbs_RiexTouch XP01 Screw profile, 32 mm, matt black","breadcrumbs_RiexTouch XK05 Knob, matt gold","breadcrumbs_RiexTouch XH14 Handle, 160 mm, stainless steel","breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 400 mm, 3D brackets",parameters_Surface Finishing,"breadcrumbs_RiexTouch XH01 Handle, 160 mm, polished chrome",breadcrumbs_Ball Bearing Slides,breadcrumbs_Screw,"breadcrumbs_Riex GS25 Furniture leg H50, chrome","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/35 kg, H45, 500 mm, nickel",parameters_Push for Open,parameters_Slides Thickness,"breadcrumbs_Riex NR09 Roller slide, 450 mm, white","breadcrumbs_RiexTouch XH01 Handle, 160 mm, brushed nickel","breadcrumbs_Riex NR09 Roller slide, 300 mm, white",breadcrumbs_Handle Profiles,"breadcrumbs_RiexTouch XH05 Handle, 128 mm, polished chrome","breadcrumbs_RiexTouch XH14 Handle, 192 mm, stainless steel",breadcrumbs_Cup Hinges Clip-On,"breadcrumbs_Handles, Knobs, Profiles and Hooks",breadcrumbs_Connection Fittings,parameters_Length,"breadcrumbs_RiexTouch XH08 Handle, 128 mm, polished chrome",parameters_Rectification,parameters_Material,parameters_Quantity in Box,breadcrumbs_Castors,parameters_Loading Capacity,parameters_Installation to Cabinet,"breadcrumbs_RiexTouch XH11 Handle, 320 mm, matt black","breadcrumbs_RiexTouch XH34 Handle, 128 mm, polished chrome","breadcrumbs_Citterio Giulio XH60 Handle, 320 mm, matt black","breadcrumbs_RiexTouch XH02 Handle, 256 mm, polished chrome","breadcrumbs_Connecting Plates, Angles","breadcrumbs_Riex GC10 Furniture castor D50, plate 42x42x2 mm, brake, black","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/35 kg, H45, 450 mm, nickel","breadcrumbs_RiexTouch XH01 Handle, 224 mm, matt nickel","breadcrumbs_Citterio Giulio XD04 Knob, pink","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/25 kg, H45, 350 mm, nickel","breadcrumbs_RiexTouch XH02 Handle, 128 mm, polished chrome",breadcrumbs_Metal,"breadcrumbs_Riex VH31 Pull-out tie/belt rack, 29 plastic hooks, light grey","breadcrumbs_Riex JC46 Connection plate, 80x30 mm, T2, white zinc",breadcrumbs_Full Extension,parameters_Height Adjustment,"breadcrumbs_Furniture Legs, Castors, Glides","breadcrumbs_Riex NR09 Roller slide, 350 mm, white","breadcrumbs_Citterio Giulio XH59 Handle, 160 mm, matt black","breadcrumbs_RiexTouch XH01 Handle, 224 mm, polished chrome",parameters_Collection,"breadcrumbs_RiexTouch XH01 Handle, 192 mm, polished chrome","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/33 kg, H45, 600 mm, nickel","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/33 kg, H45, 550 mm, nickel",parameters_Soft-Close,"breadcrumbs_Riex NU80 (19mm) Concealed slide, full extension, soft-close, synchro, 40 kg, 450 mm, 3D brackets",breadcrumbs_Furniture Legs Visible,parameters_Fixing Type,"breadcrumbs_RiexTouch XH02 Handle, 160 mm, polished chrome","breadcrumbs_RiexTouch XH14 Handle, 320 mm, stainless steel","breadcrumbs_RiexTouch XP45 Drive-in profile, 396 mm, stainless steel imitation",parameters_Magnet,breadcrumbs_Roller Slides,breadcrumbs_Hinges & Push for Open Mechanisms,breadcrumbs_Knobs,"breadcrumbs_Riex NK50 Push for open for drilling 10 mm, 38 mm with buffer, light grey","breadcrumbs_Citterio Giulio XH59 Handle, 160 mm, matt gold","breadcrumbs_Riex GK40 Kitchen adjustable leg, 3 parts, 150 mm (-5/+15)","breadcrumbs_Riex GS25 Furniture leg H50, matt black",breadcrumbs_Angular,"breadcrumbs_RiexTouch XH14 Handle, 128 mm, stainless steel","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/35 kg, H45, 450 mm, nickel",breadcrumbs_Adjustable Kitchen Legs,breadcrumbs_Visible,"breadcrumbs_RiexTouch XH11 Handle, 128 mm, matt black","breadcrumbs_RiexTouch XH08 Handle, 128 mm, polished gold","breadcrumbs_RiexTouch XP01 Screw profile, 320 mm, matt black",title,breadcrumbs_Connecting Plates,breadcrumbs_Wardrobe Fittings,"breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/30 kg, H45, 400 mm, nickel","breadcrumbs_RiexTouch XK12 Knob, polished chrome",parameters_Height,"breadcrumbs_Riex NR09 Roller slide, 250 mm, white","breadcrumbs_Riex NB48 Ball bearing slide, full extension, soft-close, 30 kg/30 kg, H45, 450 mm, nickel","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/20 kg, H45, 300 mm, nickel","breadcrumbs_Riex JC47 Angled bracket wide, 40x40x30 mm, T2, white zinc",parameters_Mechanism,"breadcrumbs_Riex NC70 Hinge clip on, 45°, soft-close",breadcrumbs_Drive-in - Standard lengths,"breadcrumbs_RiexTouch XH34 Handle, 128 mm, matt chrome",breadcrumbs_Angles,breadcrumbs_Standard Double Wall Drawers,"breadcrumbs_RiexTouch XH01 Handle, 320 mm, brushed nickel",parameters_Static Loading Capacity,"breadcrumbs_RiexTouch XP01 Screw profile, 160 mm, matt black","breadcrumbs_RiexTouch XH08 Handle, 128 mm, matt nickel","breadcrumbs_Riex GK40 Kitchen adjustable leg, 3 parts, 100 mm (-5/+15)","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/30 kg, H45, 550 mm, nickel",parameters_Length of Ejection,"breadcrumbs_RiexTouch XH02 Handle, 160 mm, matt black",breadcrumbs_Drawers,"breadcrumbs_Citterio Giulio XD04 Knob, blue","breadcrumbs_RiexTouch XH05 Handle, 128 mm, polished gold",breadcrumbs_Tie Hangers,"breadcrumbs_Citterio Giulio XH60 Handle, 160 mm, matt black",parameters_Catalogue Page,breadcrumbs_Standard,"breadcrumbs_RiexTouch XH02 Handle, 128 mm, brushed nickel","breadcrumbs_RiexTouch XH08 Handle, 128 mm, matt chrome","breadcrumbs_RiexTouch XH14 Handle, 256 mm, stainless steel","breadcrumbs_RiexTouch XH01 Handle, 320 mm, matt black",parameters_Brand,"breadcrumbs_RiexTouch XH08 Handle, 96 mm, polished gold",parameters_Colour,"breadcrumbs_RiexTouch XH01 Handle, 96 mm, polished chrome",breadcrumbs_Mechanisms,parameters_Synchronisation,"breadcrumbs_RiexTouch XH01 Handle, 256 mm, brushed nickel","breadcrumbs_RiexTouch XH11 Handle, 160 mm, matt black",parameters_Diameter,"breadcrumbs_RiexTouch XH01 Handle, 96 mm, brushed nickel",parameters_Board Thickness,"breadcrumbs_Riex NR09 Roller slide, 500 mm, white","breadcrumbs_RiexTouch XH02 Handle, 256 mm, brushed nickel",parameters_Door Position,"breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/30 kg, H45, 400 mm, nickel","breadcrumbs_RiexTouch XP01 Screw profile, 160 mm, anodised aluminium","breadcrumbs_RiexTouch XH01 Handle, 96 mm, stainless steel",code,"breadcrumbs_Citterio Giulio XH59 Handle, 320 mm, matt gold",breadcrumbs_Adjustable Legs and Glides,"breadcrumbs_Riex JC52 Angled bracket, 17x17x15 mm, T1,5, white zinc",parameters_Model,"breadcrumbs_Riex NC70 Hinge clip on, 135°, without soft-close","breadcrumbs_RiexTouch XH05 Handle, 160 mm, brushed nickel","breadcrumbs_Riex NU70 Concealed slide, full extension, push for open, synchro, 35 kg, 450 mm, 2D brackets","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/35 kg, H45, 500 mm, nickel","breadcrumbs_RiexTouch XP01 Screw profile, 320 mm, anodised aluminium","breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/19 kg, H45, 300 mm, nickel","breadcrumbs_RiexTouch XH01 Handle, 320 mm, stainless steel","breadcrumbs_Riex NC50 Hinge clip on, full overlay, soft-close",breadcrumbs_Accessories,"breadcrumbs_Riex NB51 Ball bearing slide, full extension, PushForOpen, 35 kg/26 kg, H45, 350 mm, nickel",imageUrl,"breadcrumbs_Citterio Giulio XH60 Handle, 160 mm, matt gold","breadcrumbs_RiexTouch XP45 Drive-in profile, 196 mm, stainless steel imitation","breadcrumbs_Riex NR09 Roller slide, 400 mm, white","breadcrumbs_Riex NB58 Ball bearing slide, full extension, soft-close, 35 kg/25 kg, H45, 600 mm, nickel","breadcrumbs_Citterio Giulio XH59 Handle, 320 mm, matt black","breadcrumbs_RiexTouch XK10 Knob, matt chrome",breadcrumbs_Slides,parameters_CC Distance,"breadcrumbs_Riex NB48 Ball bearing slide, full extension, soft-close, 30 kg/26 kg, H45, 400 mm, nickel","breadcrumbs_RiexTouch XH08 Handle, 128 mm, brushed nickel",breadcrumbs_Hangers,"breadcrumbs_Riex NR09 Roller slide, 600 mm, white",breadcrumbs_Handles and Knobs,parameters_Brackets,"breadcrumbs_RiexTouch XH02 Handle, 128 mm, matt black",breadcrumbs_Push for Open Mechanisms,"breadcrumbs_RiexTouch XH02 Handle, 160 mm, brushed nickel",breadcrumbs_Drawer Slides,"breadcrumbs_RiexTouch XH05 Handle, 160 mm, polished gold",breadcrumbs_Home
,,,,Metal knob with screw for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,/en/product/riextouch-xk05-knob-matt-gold-fwf002273/,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Aluminium,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/knobs-fw040103/,,,,,,,,,,,,,"RiexTouch XK05 Knob, matt gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,,,,,Riex,,Gold,,,,,,,,,,,,,,,F002273,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Nl8HdjMQEvLC1W52nFl/FINAL/40uZMOdMqKaXqQEjiMuz8A,,,,,,,,,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Plastic knob with screw for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,"Zamac, Rubber",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/knobs-fw040103/,,,,,,,,,,,,,"Citterio Giulio XD04 Knob, blue",,,,,,,,,,,,,,,,,,,,,,,,,/en/product/citterio-giulio-xd04-knob-blue-fwf003204/,,,,4.68,,,,,,Citterio Giulio,,Blue,,,,,,,,,,,,,,,F003204,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MlsHFh4nhahmPYfn0Mv/FINAL/U3RZR8R9s8QxsW7VeQToJQ,,,,,,,,,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Plastic knob with screw for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,"Zamac, Rubber",40,,,,,,,,,,,,/en/product/citterio-giulio-xd04-knob-pink-fwf003205/,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/knobs-fw040103/,,,,,,,,,,,,,"Citterio Giulio XD04 Knob, pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,,,,,,Citterio Giulio,,Pink,,,,,,,,,,,,,,,F003205,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N2Gn1-Gr8Bl5QfxLyht/FINAL/BM2UymTBMP4u9umxky9Rdg,,,,,,,,,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal knob with screw for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/knobs-fw040103/,,,,,,,,,,,,,"RiexTouch XK10 Knob, matt chrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002137,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NrKMGc5me3oL-yBfUU6/FINAL/1XdgmTuCNScTsNfX6Tavyg,,,,,,/en/product/riextouch-xk10-knob-matt-chrome-fwf002137/,,,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal knob with screw for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,/en/product/riextouch-xk10-knob-polished-chrome-fwf002138/,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/knobs-fw040103/,,,,,,,,,,,,,"RiexTouch XK10 Knob, polished chrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002138,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N1IkE6yduB_OLaCYcpV/FINAL/sVMlWm2A6bvppZLqfWJcqw,,,,,,,,,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal knob with screw for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zinc,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/en/catalogue/knobs-fw040103/,,,,,,,,,,,,,"RiexTouch XK12 Knob, polished chrome",,,,/en/product/riextouch-xk12-knob-polished-chrome-fwf002250/,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002250,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MrXOLA29PArweNgkUtQ/FINAL/5sEDy7R89CNEpKICEn-Kfg,,,,,,,,,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,/en/product/riextouch-xh05-handle-128-mm-polished-chrome-fwf002803/,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH05 Handle, 128 mm, polished chrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,/en/catalogue/standard-fw040101/,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002803,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MkHlhthBKrNOBVM8M6C/FINAL/ST6Hc6TmXvalUVFMAs9Luw,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH05 Handle, 160 mm, brushed nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,,,,,,,,,,,,F002810,,,,,,/en/product/riextouch-xh05-handle-160-mm-brushed-nickel-fwf002810/,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N6MBy-iIhalGZXt-kbS/FINAL/z0pt-5TChx_WPgr01Te_WA,,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH05 Handle, 128 mm, polished gold",,,,,,,,,,,,,,,,,,,,,,,,,,/en/product/riextouch-xh05-handle-128-mm-polished-gold-fwf002815/,,,4.31,/en/catalogue/standard-fw040101/,,,,,Riex,,Gold,,,,,,,,,,,,,,,F002815,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MdQTh_bpgvG29bh9r50/FINAL/lGtVfabruGCViYzpTkibmQ,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Steel,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH05 Handle, 160 mm, polished gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,/en/catalogue/standard-fw040101/,,,,,Riex,,Gold,,,,,,,,,,,,,,,F002816,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N41StpTfQaIUdEnoquK/FINAL/U_Y47_UHbhAmK4Bn5bvExQ,,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,/en/product/riextouch-xh05-handle-160-mm-polished-gold-fwf002816/,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH34 Handle, 128 mm, matt chrome",,,,,,,,,,,,,/en/product/riextouch-xh34-handle-128-mm-matt-chrome-fwf002124/,,,,,,,,,,,,,,,,4.60,/en/catalogue/standard-fw040101/,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002124,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MkHFpYwe2gEdSCDOHCm/FINAL/25_SKesYw0K-eHc_pIaa5g,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,30,,,,,/en/product/riextouch-xh34-handle-128-mm-polished-chrome-fwf002126/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH34 Handle, 128 mm, polished chrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60,/en/catalogue/standard-fw040101/,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002126,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NkUstAi9piBiijl35jf/FINAL/3I6gZGbcqeQPxbKX_-aBeQ,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,25,,,,,,,,,,,,,,,,,,,,,,,,Erebos Line,,,,,,,,,,,,,,,,,,,,,,,,/en/product/riextouch-xh11-handle-128-mm-matt-black-fwf002183/,,,"RiexTouch XH11 Handle, 128 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,/en/catalogue/standard-fw040101/,,,,,Riex,,Black,,,,,,,,,,,,,,,F002183,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NlcM06ImdxREBFQVmA_/FINAL/aZ4dkzjURD8Q3PgnZBF_2Q,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zamac,25,,,,,,,,,,,,,,,,,,,,,,,,Erebos Line,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH11 Handle, 160 mm, matt black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,/en/catalogue/standard-fw040101/,,,,,Riex,,Black,,,,,/en/product/riextouch-xh11-handle-160-mm-matt-black-fwf002184/,,,,,,,,,,F002184,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-Nlc8sxx73FXP2Q-gp3o/FINAL/cuIysgl9rckY92SxyDF8LQ,,,,,,,,160 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,/en/product/riextouch-xh08-handle-128-mm-polished-chrome-fwf002225/,,Zinc,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH08 Handle, 128 mm, polished chrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,/en/catalogue/standard-fw040101/,,,,,Riex,,Chrome,,,,,,,,,,,,,,,F002225,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MraswdgUJhAjERRarKf/FINAL/qZHMni_GL6QWX25IREldZg,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zinc,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH08 Handle, 128 mm, matt chrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,/en/catalogue/standard-fw040101/,,/en/product/riextouch-xh08-handle-128-mm-matt-chrome-fwf002227/,,,Riex,,Chrome,,,,,,,,,,,,,,,F002227,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MrbGoQKq2qk1Tu637Lz/FINAL/KqkqmHmhF2ec-uDv7J6ffg,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Matt,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zinc,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH08 Handle, 128 mm, matt nickel",,,,,,,,,,,,,,,,,,,/en/product/riextouch-xh08-handle-128-mm-matt-nickel-fwf002229/,,,,,,,,,,4.34,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,,,,,,,,,,,,F002229,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-MwfF09WSUvf5ZzL-Brj/FINAL/dLz-40yAvC8bwgLDGMsvyA,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Polished,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH08 Handle, 96 mm, polished gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,/en/catalogue/standard-fw040101/,,,,,Riex,/en/product/riextouch-xh08-handle-96-mm-polished-gold-fwf002230/,Gold,,,,,,,,,,,,,,,F002230,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NIWT1xjzjnY29G7Exac/FINAL/bxwL0FdrD2Ul_66iuuEb_w,,,,,,,,96 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Zinc,25,,,,,,,,,,,,,,,,,,,,,,,,Stylucia Line,,,,,,,,,,,,,,,,,,,,,,,,,,,"RiexTouch XH08 Handle, 128 mm, brushed nickel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,/en/catalogue/standard-fw040101/,,,,,Riex,,Nickel,,,,,,,,,,,,,,,F002233,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-NnJ5x4qhYI8Ov16-m3m/FINAL/43wFAxzHUqn2I9LefepNVw,,,,,,,,128 mm,,/en/product/riextouch-xh08-handle-128-mm-brushed-nickel-fwf002233/,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
,,,,Metal handle with screws for screwing to the front of the cabinet.,,,/en/furniture-fittings/,,,,,,,,,,,,,,,Brushed,,,,,,,,,,,,,,,/en/catalogue/handles-knobs-profiles-and-hooks-fw04/,,,,,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,Stylucia Line,,,,,,,,,,,,,,,,,,,,/en/product/riextouch-xh14-handle-128-mm-stainless-steel-fwf002261/,,,,,,,"RiexTouch XH14 Handle, 128 mm, stainless steel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,/en/catalogue/standard-fw040101/,,,,,Riex,,Stainless Steel,,,,,,,,,,,,,,,F002261,,,,,,,,,,,,,,,https://hosting.photorobot.com/images/4748478675156992/-N41DTMTLz2dL1WhHIp6/FINAL/cpg2BGZ9kvse3e_cEwxgmw,,,,,,,,128 mm,,,,,/en/catalogue/handles-and-knobs-fw0401/,,,,,,,/en/
